,NumberofBuildings,NumberofFloors,PropertyGFAParking,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,LogSiteEnergyUseWN(kBtu),LogPropertyGFATotal,LogPropertyGFABuilding(s),LogLargestPropertyUseTypeGFA,LogGHGEmissionsIntensity,HasGas,HasSteam,Decennie,TotalPourcentGFAParking,TotalPourcentLargestProperty,TotalPourcent2ndLargestProperty,TotalPourcent3rdLargestProperty,TotalPourcentBuildings,BALLARD,Ballard,CENTRAL,Central,DELRIDGE,DELRIDGE NEIGHBORHOODS,DOWNTOWN,Delridge,EAST,GREATER DUWAMISH,LAKE UNION,MAGNOLIA / QUEEN ANNE,NORTH,NORTHEAST,NORTHWEST,North,Northwest,SOUTHEAST,SOUTHWEST,Distribution Center,Hospital,Hotel,K-12 School,Large Office,Low-Rise Multifamily,Medical Office,Mixed Use Property,Other,Refrigerated Warehouse,Retail Store,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,Warehouse,Worship Facility,Adult Education,Automobile Dealership,Bank Branch,Courthouse,Data Center,Distribution Center,Financial Office,Fire Station,Fitness Center/Health Club/Gym,Food Service,Hospital (General Medical & Surgical),Hotel,K-12 School,Laboratory,Library,Lifestyle Center,Manufacturing/Industrial Plant,Medical Office,Movie Theater,Multifamily Housing,Museum,Non-Refrigerated Warehouse,Office,Other,Other - Education,Other - Entertainment/Public Assembly,Other - Lodging/Residential,Other - Mall,Other - Public Services,Other - Recreation,Other - Restaurant/Bar,Other - Services,Other - Utility,Other/Specialty Hospital,Parking,Performing Arts,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Police Station,Pre-school/Daycare,Prison/Incarceration,Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Residence Hall/Dormitory,Residential Care Facility,Restaurant,Retail Store,Senior Care Community,Social/Meeting Hall,Strip Mall,Supermarket/Grocery Store,Urgent Care/Clinic/Other Outpatient,Wholesale Club/Supercenter,Worship Facility,
277,1.0,7,150455,,,23.0,17.580842057957486,12.770053179800657,12.211438225028584,12.281194032576943,1.3711807233098425,1,0,2000,42.80004551531875,61.332460956390634,,,57.19995448468125,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1.0,2,187878,0.0,0.0,78.0,16.513064734683013,12.640986517463418,11.704272832971496,11.704272832971496,0.6418538861723948,1,0,1990,60.80882947906721,39.19117052093279,0.0,0.0,39.19117052093279,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
279,1.0,1,0,,,100.0,15.69077634502157,11.054470887941358,11.054470887941358,11.054470887941358,0.5423242908253617,0,0,2000,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
280,1.0,1,0,22248.0,,72.0,15.207257526564613,11.642030827156859,11.642030827156859,11.424454841980669,0.7275486072772778,1,0,1950,0.0,80.44647565477237,19.553524345227633,,100.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
281,1.0,1,0,,,100.0,14.149181195196865,12.401001890363212,12.401001890363212,12.69288729933466,0.15700374880966478,1,0,1990,0.0,133.89509718404898,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1.0,3,156312,116440.0,7500.0,72.0,16.259743032167375,12.543448045605032,11.727560924903752,11.95961568633537,0.2546422183735807,0,0,2000,55.775516321025364,55.775516321025364,41.54832079699699,2.676162881977649,44.224483678974636,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
283,1.0,3,12998,15000.0,,72.0,15.743611706841863,11.104400680823604,10.886782513190758,11.184435286790631,0.5423242908253617,0,0,1950,19.557040113147362,108.33258102374289,22.56928771327977,,80.44295988685263,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1.0,1,0,,,72.0,16.00708810971096,11.785910056661425,11.785910056661425,11.589256678176751,0.6097655716208943,1,0,1990,0.0,82.14739662219246,,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
285,1.0,3,0,,,38.0,13.593146546479923,11.455306945297822,11.455306945297822,11.114773550156288,0.10436001532424277,1,0,1990,0.0,71.13877118644068,,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6.0,1,0,0.0,,72.0,16.126063225369226,11.625369830810577,11.625369830810577,11.729906064249025,1.1052568313867783,1,0,1960,0.0,111.01966041108132,0.0,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
287,1.0,1,0,,,56.0,16.442203693558554,11.882949906538373,11.882949906538373,11.882949906538373,0.9707789171582248,1,0,1980,0.0,100.0,,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
288,1.0,1,0,56312.0,,79.0,16.661898209073104,11.643962499267984,11.643962499267984,10.964847855501349,1.766441661243765,1,0,1960,0.0,50.70614035087719,49.396491228070175,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
289,1.0,1,0,0.0,,78.0,16.00168261392512,10.821456874788838,10.821456874788838,10.821097413976181,1.4279160358107101,1,0,1990,0.0,99.9640596609628,0.0,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
290,1.0,3,28645,,,73.0,15.423219276203469,11.72861732123929,11.466116836262017,11.477350099456308,0.2468600779315258,1,0,1980,23.08758694618404,77.78127040162488,,,76.91241305381595,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1.0,4,36528,,,84.0,15.175907199393837,11.407576060361786,10.886932132596673,11.407576060361786,0.262364264467491,0,0,2000,40.586666666666666,100.0,,,59.413333333333334,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1.0,3,33709,33709.0,,70.0,15.504391429027633,11.472540874774753,11.040246259560732,11.038640684660965,0.3293037471426004,0,0,2000,35.098551660228445,64.7973261419602,35.098551660228445,,64.90144833977156,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1.0,3,114829,93893.0,7500.0,96.0,16.24256861461691,12.545960470952528,12.020519873979996,11.93544432764422,0.29266961396282,1,0,1990,40.87066704157576,54.306886818979414,33.41899294198045,2.6694476378947667,59.12933295842424,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1.0,4,103032,24549.0,,89.0,15.973282110720557,12.402194373748076,11.851559648613192,11.842200434720347,0.3001045924503381,1,0,1990,42.34180180328273,57.12107638061266,10.08860249697946,,57.65819819671727,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1.0,6,0,63101.0,26380.0,66.0,17.79956017244051,11.948990903938062,11.948990903938062,11.693712511672231,2.4423470353692043,1,1,1990,0.0,77.46993404888141,40.7998189577137,17.056769688348634,100.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1.0,5,121375,108408.0,,95.0,15.854635966737625,12.874660704589415,12.502172935154075,12.400894908566473,0.13102826240640408,0,0,1980,31.098271820033563,62.26520964911157,27.775913091379596,,68.90172817996644,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1.0,2,0,20000.0,,87.0,14.199628341345242,11.407576060361786,11.407576060361786,11.156264806643742,0.17395330712343804,1,0,1960,0.0,77.77777777777777,22.22222222222222,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1.0,1,0,,,73.5,13.992053366575725,10.823790225800138,10.823790225800138,10.823790225800138,0.49469624183610705,1,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
299,1.0,6,6200,24744.0,4500.0,73.0,15.436004526345837,11.451411697981355,11.383203948399467,10.896628208262003,0.8241754429663494,1,0,1920,6.593429966075739,57.41920389650442,26.31416630331905,4.785554007635617,93.40657003392425,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1.0,2,0,,,100.0,12.516914525328797,11.054708103975111,11.054708103975111,11.054708103975111,0.12221763272424921,1,0,1940,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1.0,5,182454,130744.0,,72.0,16.685016520267748,12.68500504440909,11.852364724194848,12.11425884625752,0.8241754429663494,1,0,2000,56.51022550941713,56.51022550941713,40.49444201827986,,43.48977449058287,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
302,1.0,4,0,,,94.0,14.042574016394074,11.571590521032341,11.571590521032341,11.571590521032341,0.2151113796169455,1,0,1990,0.0,100.0,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1.0,10,38186,26946.0,2155.0,88.0,15.867544352848071,12.110084736119012,11.874153029985171,11.923981580891553,0.2546422183735807,0,0,2000,21.01665437493808,83.01870177331116,14.830429183132079,1.1860600790339801,78.98334562506192,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1.0,1,0,,,33.0,12.90433748973192,10.033682134193954,10.033682134193954,10.033682134193954,0.11332868530700317,0,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1.0,1,0,0.0,,62.0,15.663316892935967,11.73184410389787,11.73184410389787,11.731450366724395,1.0681530811834012,1,0,1960,0.0,99.96063371681984,0.0,,100.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1.0,22,98556,77887.79688,,95.0,16.007241070528202,12.33515603544142,11.767575435251748,12.33515603544142,0.23111172096338664,0,0,1970,43.31065759637188,100.0,34.227968886779514,,56.68934240362812,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1.0,1,0,0.0,,72.0,14.375983906660764,10.821097413976181,10.821097413976181,10.818156970791383,0.6151856390902334,1,0,1960,0.0,99.70638170378508,0.0,,100.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1.0,1,0,,,26.0,14.848081240873332,10.960253016168982,10.960253016168982,10.960253016168982,0.8458682675776092,1,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1.0,1,0,,,49.0,14.245342534557048,11.355113089309977,11.355113089309977,11.355113089309977,0.12221763272424921,0,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1.0,1,0,,,63.0,13.177072537324735,10.92775337907558,10.92775337907558,10.92775337907558,0.05826890812397577,0,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1.0,1,0,0.0,,96.0,14.381388554421592,10.882771862738064,10.882771862738064,10.873508606831251,0.6312717768418579,1,0,1960,0.0,99.07793427230047,0.0,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1.0,6,28427,,,98.0,14.613031942936987,11.27305530057358,10.824686220762866,11.27305530057358,0.3074846997479606,1,0,1980,36.13356721578198,100.0,,,63.86643278421802,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1.0,3,0,,,89.0,12.71776867178599,11.076913516671743,11.076913516671743,11.076913516671743,0.09531017980432487,1,0,1980,0.0,100.0,,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1.0,2,19928,28441.0,18961.0,66.0,15.143905510186942,11.236447063025773,10.931623727399913,10.255657363586069,0.412109650826833,1,0,1920,26.27498549654554,37.50065924792996,37.49934075207004,25.0,73.72501450345446,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1.0,1,0,,,25.0,16.12744907102242,11.993368167001472,11.993368167001472,11.997977792417482,0.8197798314933114,1,0,1960,0.0,100.46202946597558,,,100.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1.0,1,0,,,1.0,16.87617388497994,11.523885187206563,11.523885187206563,11.523885187206563,0.9202827531436926,1,0,1940,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1.0,1,0,,,80.0,14.023437115873623,10.87073752300741,10.87073752300741,10.993815621616541,0.4762341789963716,1,0,1980,0.0,113.0975234257693,,,100.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1.0,1,0,11520.0,,72.0,15.47308909032628,10.943923262151136,10.943923262151136,10.721966979398362,0.8372475245337022,1,0,1940,0.0,80.09468626342566,20.35048049745619,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1.0,1,0,4099.0,0.0,75.0,16.673540294611207,11.553107254603061,11.553107254603061,11.51293546492023,0.8628899551470398,1,0,1950,0.0,96.06240213642782,3.9375978635721767,0.0,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
320,1.0,1,7450,0.0,,41.0,16.528664844366464,10.971382868542177,10.834371286713184,10.853657835843961,2.0943301541735866,1,0,2000,12.804207342224666,88.89385398047573,0.0,,87.19579265777533,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
321,1.0,1,0,,,37.0,16.24132454209988,10.97645719414066,10.97645719414066,10.701715209546581,1.7334238922150915,1,0,1980,0.0,75.97640218878249,,,100.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
322,1.0,6,124800,4569.0,0.0,95.0,16.03472523760877,12.726950575147725,12.263874463452428,12.292149419247528,0.1484200051182733,0,0,2000,37.06563706563706,64.73923373923374,1.356994356994357,0.0,62.93436293436294,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1.0,4,159994,,,42.0,16.161486886151348,12.483738472456462,11.552290398492483,11.50150044730076,0.5423242908253617,1,0,1990,60.60195145601649,37.44697130389988,,,39.39804854398351,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
324,1.0,2,0,13780.0,1324.0,32.0,15.510071390374987,11.038447842325047,11.038447842325047,11.013319992556701,0.4824261492442927,1,0,1910,0.0,97.51848280295725,22.147219543555128,2.1279331404693025,100.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1.0,1,0,8142.0,,89.0,15.09267661979144,11.088751431256087,11.088751431256087,11.01424248665062,0.8671004876833833,1,0,1970,0.0,92.81980742778542,12.443833104080698,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1.0,3,42440,18575.0,,26.0,15.626149434334254,11.535576971529967,10.999613419284296,11.335185397109868,0.3920420877760237,1,0,2000,41.489881708866946,81.84084465734676,18.15915534265324,,58.510118291133054,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1.0,3,0,,,72.0,16.31957624563627,11.289844411702974,11.289844411702974,11.223441770571819,0.7275486072772778,0,0,1920,0.0,93.5753212339383,,,100.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1.0,2,0,60388.0,,92.0,15.98653408837265,12.688242589117094,12.688242589117094,12.48191869783373,0.5933268452777344,1,0,1990,0.0,81.35689499746847,18.64310500253152,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1.0,14,0,156487.0,84051.89844,66.0,16.873752311167713,12.624957307297803,12.624957307297803,12.296457077368744,0.5933268452777344,1,0,1930,0.0,72.00018417902201,51.46718324497125,27.64392223698578,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1.0,4,31210,25525.0,2875.0,73.0,15.406947521105222,11.354937431911715,10.899993284932862,10.824487180138018,0.33647223662121295,0,0,1970,36.552087603208996,58.83351876793348,29.894009486443753,3.3671019499912163,63.447912396791004,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1.0,2,0,33712.0,,94.0,14.561769384957199,11.492977827160532,11.492977827160532,11.06502769090671,0.35767444427181594,1,0,1980,0.0,65.18403656247449,34.3915775728393,,100.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1.0,1,15000,15000.0,10000.0,66.0,14.8300463405111,11.082157933374816,10.819798284210286,9.90353755128617,0.6830968447064438,1,0,1920,23.076923076923077,30.76923076923077,23.076923076923077,15.384615384615385,76.92307692307692,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1.0,5,66620,66650.0,,62.0,15.48666012471026,11.88154676617732,11.263874188114833,11.271134119283536,0.22314355131420976,0,0,1990,46.080526792692964,54.312354312354316,46.10127755528349,,53.919473207307036,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1.0,2,0,,,97.0,15.867502405419756,12.62087073225265,12.62087073225265,12.62087073225265,0.35767444427181594,1,0,1950,0.0,100.0,,,100.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
335,1.0,5,0,,,53.0,16.04186461130626,11.366754528799243,11.366754528799243,11.267037714175425,1.4816045409242156,1,0,1970,0.0,90.50925925925925,,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1.0,2,0,,,72.0,15.520670474482348,11.498217836097954,11.498217836097954,11.498217836097954,0.3852624007906449,1,0,1960,0.0,100.0,,,100.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
337,1.0,6,0,0.0,,56.0,15.708092787795021,11.36771470471244,11.36771470471244,11.36771470471244,0.412109650826833,0,0,1980,0.0,100.0,0.0,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1.0,1,0,17200.0,,75.0,13.994739211660777,10.851296331126829,10.851296331126829,10.445840912706414,0.35767444427181594,1,0,1970,0.0,66.66666666666667,33.333333333333336,,100.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1.0,1,0,,,61.0,14.73297040615554,11.85311222277915,11.85311222277915,11.85311222277915,0.3435897043900769,1,0,1960,0.0,100.0,,,100.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1.0,5,62380,66288.0,,95.0,15.349448221785124,11.944902667618504,11.425732253267851,11.425688608016447,0.3220834991691133,1,0,1980,40.49886709645586,59.49853598997591,43.03605165261087,,59.50113290354414,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1.0,3,91935,69854.0,,72.0,15.770515580135337,11.994054476999382,11.154176944084588,11.428847961779017,0.262364264467491,1,0,2000,56.82401152117882,56.82401152117882,43.17598847882118,,43.17598847882118,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
342,1.0,3,0,3239.0,,51.0,15.376966424613306,11.065231122644327,11.065231122644327,11.013221103411352,0.41871033485818504,0,0,2000,0.0,94.93185623308142,5.068143766918587,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,1.0,2,0,10033.0,,60.0,13.878776277245615,10.886932132596673,10.886932132596673,10.754642251464746,0.49469624183610705,1,0,1940,0.0,87.60846798324357,18.763090963494914,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1.0,1,0,,,14.0,14.580893163913204,10.828103533156273,10.828103533156273,10.828103533156273,0.7701082216960736,1,0,1980,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
